,Location,Price,Type,No. Beds,No. Baths,Area,Latitude,Longitude,Region,Sub-region
3959.0,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3.0,3.0,1200.0,23.81501,90.43623000000001,Badda,Uttar Badda
3960.0,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3.0,3.0,1200.0,23.81501,90.43623000000001,Badda,Uttar Badda
3961.0,"Sector 16, Uttara, Dhaka",40000000,Plot,,,3640.0,23.86846,90.3928,Uttara,Sector 16
3962.0,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3.0,3.0,1200.0,23.81501,90.43623000000001,Badda,Uttar Badda
3963.0,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3.0,3.0,1200.0,23.81501,90.43623000000001,Badda,Uttar Badda
3964.0,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3.0,3.0,1200.0,23.81501,90.43623000000001,Badda,Uttar Badda
3965.0,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3.0,3.0,1200.0,23.81501,90.43623000000001,Badda,Uttar Badda
3966.0,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3.0,3.0,1200.0,23.81501,90.43623000000001,Badda,Uttar Badda
3967.0,"Sector 12, Uttara, Dhaka",6000000,Apartment,2.0,2.0,900.0,23.86846,90.3928,Uttara,Sector 12
3968.0,"Uttar Badda, Badda, Dhaka",6080000,Apartment,3.0,2.0,1080.0,23.81501,90.43623000000001,Badda,Uttar Badda
3969.0,"Uttar Badda, Badda, Dhaka",6480000,Apartment,3.0,3.0,1080.0,23.81501,90.43623000000001,Badda,Uttar Badda
3970.0,"Goran, Khilgaon, Dhaka",7500000,Apartment,3.0,3.0,1300.0,23.75349,90.42469,Khilgaon,Goran
3971.0,"South Chalabon, Dakshin Khan, Dhaka",6500000,Apartment,3.0,3.0,1700.0,23.851589999999998,90.4151,DakshinKhan,South Chalabon
3972.0,"Uttar Badda, Badda, Dhaka",5000000,Apartment,3.0,3.0,1224.0,23.81501,90.43623000000001,Badda,Uttar Badda
3973.0,"South Banasree Project, Banasree, Dhaka",5500000,Apartment,3.0,3.0,1250.0,23.76354,90.4318,Banasree,South Banasree Project
3974.0,"Road No 15, Dhanmondi, Dhaka",74000000,Apartment,5.0,7.0,4736.0,23.766289999999998,90.41775,Dhanmondi,Road No 15
3975.0,"Block H, Bashundhara R-A, Dhaka",10500000,Apartment,3.0,3.0,1550.0,23.668029999999998,90.43935,BashundharaR-A,Block H
3976.0,"Block H, Bashundhara R-A, Dhaka",10500000,Apartment,3.0,3.0,1550.0,23.668029999999998,90.43935,BashundharaR-A,Block H
3977.0,"Section 10, Mirpur, Dhaka",3200000,Apartment,2.0,2.0,900.0,23.81223,90.35967,Mirpur,Section 10
3978.0,"Kadamtala, Bashabo, Dhaka",5104000,Apartment,3.0,2.0,1160.0,23.7405,90.43472,Bashabo,Kadamtala
3979.0,"Babar Road, Mohammadpur, Dhaka",9250000,Apartment,3.0,3.0,1250.0,23.77026,90.36731,Mohammadpur,Babar Road
3980.0,"Babar Road, Mohammadpur, Dhaka",9250000,Apartment,3.0,3.0,1250.0,23.77026,90.36731,Mohammadpur,Babar Road
3981.0,"Babar Road, Mohammadpur, Dhaka",9250000,Apartment,3.0,3.0,1250.0,23.77026,90.36731,Mohammadpur,Babar Road
3982.0,"Babar Road, Mohammadpur, Dhaka",9250000,Apartment,3.0,3.0,1250.0,23.77026,90.36731,Mohammadpur,Babar Road
3983.0,"Babar Road, Mohammadpur, Dhaka",9250000,Apartment,3.0,3.0,1250.0,23.77026,90.36731,Mohammadpur,Babar Road
3984.0,"Section 2, Mirpur, Dhaka",3200000,Apartment,2.0,2.0,650.0,23.81223,90.35967,Mirpur,Section 2
3985.0,"Block C, Niketan, Dhaka",13000000,Apartment,3.0,3.0,1564.0,23.75596,90.37065,Niketan,Block C
3986.0,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3.0,3.0,1200.0,23.81501,90.43623000000001,Badda,Uttar Badda
3987.0,"Road No 9, Adabor, Dhaka",6500000,Apartment,2.0,2.0,935.0,23.766289999999998,90.41775,Adabor,Road No 9
3988.0,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3.0,3.0,1200.0,23.81501,90.43623000000001,Badda,Uttar Badda
3989.0,"Bangshal Road, Bangshal, Dhaka",1600000,Apartment,2.0,1.0,520.0,23.766289999999998,90.41775,Bangshal,Bangshal Road
3990.0,"Section 2, Mirpur, Dhaka",11500000,Apartment,3.0,3.0,1550.0,23.81223,90.35967,Mirpur,Section 2
3991.0,"Section 2, Mirpur, Dhaka",11500000,Apartment,3.0,3.0,1550.0,23.81223,90.35967,Mirpur,Section 2
3992.0,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3.0,3.0,1200.0,23.81501,90.43623000000001,Badda,Uttar Badda
3993.0,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3.0,3.0,1200.0,23.81501,90.43623000000001,Badda,Uttar Badda
3994.0,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3.0,3.0,1200.0,23.81501,90.43623000000001,Badda,Uttar Badda
3995.0,"Shekhertek, Mohammadpur, Dhaka",3500000,Apartment,2.0,2.0,750.0,23.76427,90.36547,Mohammadpur,Shekhertek
3996.0,"West Rampura, Rampura, Dhaka",6500000,Apartment,3.0,2.0,1000.0,23.76748,90.42231,Rampura,West Rampura
3997.0,"Haji Goli, Agargaon, Dhaka",6325000,Apartment,3.0,2.0,1150.0,23.773229999999998,90.37154,Agargaon,Haji Goli
3998.0,"Block A, Bashundhara R-A, Dhaka",26000000,Apartment,4.0,5.0,2700.0,23.75669,90.37316,BashundharaR-A,Block A
3999.0,"Sector 5, Uttara, Dhaka",8000000,Apartment,3.0,3.0,1200.0,23.86846,90.3928,Uttara,Sector 5
4000.0,"Boro Maghbazar, Maghbazar, Dhaka",17500000,Apartment,3.0,4.0,1875.0,23.7526,90.4026,Maghbazar,Boro Maghbazar
4001.0,"Sector 7, Uttara, Dhaka",21000000,Apartment,3.0,4.0,2000.0,23.86846,90.3928,Uttara,Sector 7
4002.0,"Sector 11, Uttara, Dhaka",9000000,Apartment,2.0,3.0,1000.0,23.86846,90.3928,Uttara,Sector 11
4003.0,"Sector 7, Uttara, Dhaka",21000000,Apartment,3.0,4.0,2000.0,23.86846,90.3928,Uttara,Sector 7
4004.0,"Sector 7, Uttara, Dhaka",21000000,Apartment,3.0,4.0,2000.0,23.86846,90.3928,Uttara,Sector 7
4005.0,"Sector 11, Uttara, Dhaka",9000000,Apartment,2.0,3.0,1000.0,23.86846,90.3928,Uttara,Sector 11
4006.0,"Sector 11, Uttara, Dhaka",9000000,Apartment,2.0,3.0,1000.0,23.86846,90.3928,Uttara,Sector 11
4007.0,"Sector 11, Uttara, Dhaka",9000000,Apartment,2.0,3.0,1000.0,23.86846,90.3928,Uttara,Sector 11
4008.0,"Sector 11, Uttara, Dhaka",9000000,Apartment,2.0,3.0,1000.0,23.86846,90.3928,Uttara,Sector 11
4009.0,"Sector 11, Uttara, Dhaka",9000000,Apartment,2.0,3.0,1000.0,23.86846,90.3928,Uttara,Sector 11
4010.0,"Sector 11, Uttara, Dhaka",9000000,Apartment,2.0,3.0,1000.0,23.86846,90.3928,Uttara,Sector 11
4011.0,"Kadamtala, Bashabo, Dhaka",5104000,Apartment,3.0,2.0,1160.0,23.7405,90.43472,Bashabo,Kadamtala
4012.0,"Kadamtala, Bashabo, Dhaka",5104000,Apartment,3.0,2.0,1160.0,23.7405,90.43472,Bashabo,Kadamtala
4013.0,"Golapbag, Jatra Bari, Dhaka",10000000,Apartment,3.0,3.0,1710.0,23.71856,90.42791,JatraBari,Golapbag
4014.0,"East Kazipara, Mirpur, Dhaka",3600000,Apartment,3.0,2.0,1000.0,23.800910000000002,90.37135,Mirpur,East Kazipara
4015.0,"Block B, Niketan, Dhaka",10500000,Apartment,3.0,3.0,1460.0,23.77338,90.40971,Niketan,Block B
4016.0,"Block A, Lalmatia, Dhaka",20677000,Apartment,3.0,3.0,1798.0,23.75669,90.37316,Lalmatia,Block A
4017.0,"Block A, Lalmatia, Dhaka",18848500,Apartment,3.0,3.0,1639.0,23.75669,90.37316,Lalmatia,Block A
4018.0,"Section 12, Mirpur, Dhaka",7000000,Apartment,3.0,3.0,1400.0,23.81223,90.35967,Mirpur,Section 12
4019.0,"Block F, Bashundhara R-A, Dhaka",9000000,Apartment,3.0,3.0,1350.0,23.75625,90.36915,BashundharaR-A,Block F
4020.0,"Section 12, Mirpur, Dhaka",9500000,Apartment,3.0,3.0,1325.0,23.81223,90.35967,Mirpur,Section 12
4021.0,"Boro Maghbazar, Maghbazar, Dhaka",10800000,Apartment,3.0,3.0,1610.0,23.7526,90.4026,Maghbazar,Boro Maghbazar
4022.0,"Police Fari road, Khilgaon, Dhaka",6800000,Apartment,2.0,2.0,800.0,23.73574,90.36397,Khilgaon,Police Fari road
4023.0,"Section 10, Mirpur, Dhaka",12000000,Apartment,4.0,4.0,2000.0,23.81223,90.35967,Mirpur,Section 10
4024.0,"Bank Colony, Savar, Dhaka",2573000,Apartment,2.0,2.0,830.0,23.841520000000003,90.24643,Savar,Bank Colony
4025.0,"Bank Colony, Savar, Dhaka",2340500,Apartment,2.0,2.0,755.0,23.841520000000003,90.24643,Savar,Bank Colony
4026.0,"East Rampura, Rampura, Dhaka",6710000,Apartment,3.0,3.0,1220.0,23.760360000000002,90.41909,Rampura,East Rampura
4027.0,"Sector 7, Uttara, Dhaka",21000000,Apartment,3.0,4.0,2000.0,23.86846,90.3928,Uttara,Sector 7
4028.0,"Shekhertek, Mohammadpur, Dhaka",6500000,Apartment,3.0,3.0,1280.0,23.76427,90.36547,Mohammadpur,Shekhertek
4029.0,"Uttar Badda, Badda, Dhaka",5200000,Apartment,3.0,3.0,1100.0,23.81501,90.43623000000001,Badda,Uttar Badda
4030.0,"Kadamtala, Bashabo, Dhaka",6300000,Apartment,4.0,3.0,1500.0,23.7405,90.43472,Bashabo,Kadamtala
4031.0,"Kadamtala, Bashabo, Dhaka",6300000,Apartment,4.0,3.0,1500.0,23.7405,90.43472,Bashabo,Kadamtala
4032.0,"Kadamtala, Bashabo, Dhaka",6300000,Apartment,4.0,3.0,1500.0,23.7405,90.43472,Bashabo,Kadamtala
4033.0,"Central Road, Dhanmondi, Dhaka",9500000,Apartment,3.0,3.0,1250.0,23.74191,90.38891,Dhanmondi,Central Road
4034.0,"Katashur, Mohammadpur, Dhaka",4510000,Apartment,2.0,2.0,820.0,23.76427,90.36547,Mohammadpur,Katashur
4035.0,"Darussalam, Mirpur, Dhaka",3700000,Apartment,2.0,2.0,650.0,23.7792,90.35374,Mirpur,Darussalam
4036.0,"Katashur, Mohammadpur, Dhaka",4510000,Apartment,2.0,2.0,820.0,23.76427,90.36547,Mohammadpur,Katashur
4037.0,"Katashur, Mohammadpur, Dhaka",6700000,Apartment,3.0,2.0,1210.0,23.76427,90.36547,Mohammadpur,Katashur
4038.0,"Darussalam, Mirpur, Dhaka",3500000,Apartment,2.0,2.0,650.0,23.7792,90.35374,Mirpur,Darussalam
4039.0,"Road No 5, Dhanmondi, Dhaka",33016500,Apartment,3.0,4.0,2277.0,23.75479,90.36055999999999,Dhanmondi,Road No 5
4040.0,"Ahmed Nagar, Mirpur, Dhaka",4830000,Apartment,3.0,2.0,1150.0,23.81223,90.35967,Mirpur,Ahmed Nagar
4041.0,"Middle Paikpara, Mirpur, Dhaka",7000000,Apartment,3.0,3.0,1300.0,23.791929999999997,90.35733,Mirpur,Middle Paikpara
4042.0,"Middle Paikpara, Mirpur, Dhaka",7000000,Apartment,3.0,3.0,1300.0,23.791929999999997,90.35733,Mirpur,Middle Paikpara
4043.0,"Middle Paikpara, Mirpur, Dhaka",7000000,Apartment,3.0,3.0,1300.0,23.791929999999997,90.35733,Mirpur,Middle Paikpara
4044.0,"Block E, Niketan, Dhaka",11000000,Apartment,3.0,3.0,1400.0,23.77338,90.40971,Niketan,Block E
4045.0,"Road No 7, Dhanmondi, Dhaka",41218000,Apartment,4.0,4.0,2785.0,23.75412,90.36958,Dhanmondi,Road No 7
4046.0,"Road No 7, Dhanmondi, Dhaka",40774000,Apartment,4.0,4.0,2755.0,23.75412,90.36958,Dhanmondi,Road No 7
4047.0,"Road No 7, Dhanmondi, Dhaka",41218000,Apartment,4.0,4.0,2785.0,23.75412,90.36958,Dhanmondi,Road No 7
4048.0,"Sector 1, Uttara, Dhaka",39000000,Apartment,4.0,4.0,3000.0,23.80021,90.35181999999999,Uttara,Sector 1
4049.0,"Bank Colony, Savar, Dhaka",2730000,Apartment,2.0,2.0,780.0,23.841520000000003,90.24643,Savar,Bank Colony
4050.0,"Road No 2, Shyamoli, Dhaka",5500000,Apartment,3.0,2.0,950.0,23.78197,90.39943000000001,Shyamoli,Road No 2
4051.0,"Bank Colony, Savar, Dhaka",2739000,Apartment,2.0,2.0,830.0,23.841520000000003,90.24643,Savar,Bank Colony
4052.0,"Bank Colony, Savar, Dhaka",2491500,Apartment,2.0,2.0,755.0,23.841520000000003,90.24643,Savar,Bank Colony
4053.0,"Bank Colony, Savar, Dhaka",2730000,Apartment,2.0,2.0,780.0,23.841520000000003,90.24643,Savar,Bank Colony
4054.0,"Bank Colony, Savar, Dhaka",2975000,Apartment,2.0,2.0,850.0,23.841520000000003,90.24643,Savar,Bank Colony
4055.0,"Bank Colony, Savar, Dhaka",2739000,Apartment,2.0,2.0,830.0,23.841520000000003,90.24643,Savar,Bank Colony
4056.0,"Bank Colony, Savar, Dhaka",2491500,Apartment,2.0,2.0,755.0,23.841520000000003,90.24643,Savar,Bank Colony
4057.0,"Bank Colony, Savar, Dhaka",2730000,Apartment,2.0,2.0,780.0,23.841520000000003,90.24643,Savar,Bank Colony
4058.0,"Bank Colony, Savar, Dhaka",2975000,Apartment,2.0,2.0,850.0,23.841520000000003,90.24643,Savar,Bank Colony
4059.0,"Bank Colony, Savar, Dhaka",2491500,Apartment,2.0,2.0,755.0,23.841520000000003,90.24643,Savar,Bank Colony
4060.0,"Bank Colony, Savar, Dhaka",2739000,Apartment,2.0,2.0,830.0,23.841520000000003,90.24643,Savar,Bank Colony
4061.0,"Bank Colony, Savar, Dhaka",2975000,Apartment,2.0,2.0,850.0,23.841520000000003,90.24643,Savar,Bank Colony
4062.0,"Bank Colony, Savar, Dhaka",2491500,Apartment,2.0,2.0,755.0,23.841520000000003,90.24643,Savar,Bank Colony
4063.0,"Bank Colony, Savar, Dhaka",2730000,Apartment,2.0,2.0,780.0,23.841520000000003,90.24643,Savar,Bank Colony
4064.0,"Bank Colony, Savar, Dhaka",2739000,Apartment,2.0,2.0,830.0,23.841520000000003,90.24643,Savar,Bank Colony
4065.0,"Bank Colony, Savar, Dhaka",2975000,Apartment,2.0,2.0,850.0,23.841520000000003,90.24643,Savar,Bank Colony
4066.0,"Bank Colony, Savar, Dhaka",2730000,Apartment,2.0,2.0,780.0,23.841520000000003,90.24643,Savar,Bank Colony
4067.0,"Bank Colony, Savar, Dhaka",3675000,Apartment,3.0,2.0,1050.0,23.841520000000003,90.24643,Savar,Bank Colony
4068.0,"Sector 3, Uttara, Dhaka",19000000,Apartment,3.0,3.0,1901.0,23.86846,90.3928,Uttara,Sector 3
4069.0,"Block G, Bashundhara R-A, Dhaka",12500000,Apartment,3.0,3.0,1575.0,23.78357,90.40878000000001,BashundharaR-A,Block G
4070.0,"Block G, Bashundhara R-A, Dhaka",12500000,Apartment,3.0,3.0,1575.0,23.78357,90.40878000000001,BashundharaR-A,Block G
4071.0,"Pallabi, Mirpur, Dhaka",6500000,Apartment,3.0,2.0,1285.0,23.82566,90.37001,Mirpur,Pallabi
4072.0,"Pallabi, Mirpur, Dhaka",6500000,Apartment,3.0,2.0,1285.0,23.82566,90.37001,Mirpur,Pallabi
4073.0,"Pallabi, Mirpur, Dhaka",6500000,Apartment,3.0,2.0,1285.0,23.82566,90.37001,Mirpur,Pallabi
4074.0,"Block G, Bashundhara R-A, Dhaka",12500000,Apartment,3.0,3.0,1575.0,23.78357,90.40878000000001,BashundharaR-A,Block G
4075.0,"Block G, Bashundhara R-A, Dhaka",10000000,Apartment,3.0,3.0,1490.0,23.78357,90.40878000000001,BashundharaR-A,Block G
4076.0,"East Rampura, Rampura, Dhaka",4500000,Apartment,2.0,2.0,850.0,23.760360000000002,90.41909,Rampura,East Rampura
4077.0,"East Rampura, Rampura, Dhaka",4500000,Apartment,2.0,2.0,850.0,23.760360000000002,90.41909,Rampura,East Rampura
4078.0,"Majidpur, Savar, Dhaka",2100000,Apartment,2.0,2.0,660.0,23.841520000000003,90.24643,Savar,Majidpur
4079.0,"Middle Paikpara, Mirpur, Dhaka",7000000,Apartment,3.0,3.0,1300.0,23.791929999999997,90.35733,Mirpur,Middle Paikpara
4080.0,"Middle Paikpara, Mirpur, Dhaka",7000000,Apartment,3.0,3.0,1300.0,23.791929999999997,90.35733,Mirpur,Middle Paikpara
4081.0,"Middle Paikpara, Mirpur, Dhaka",7000000,Apartment,3.0,3.0,1300.0,23.791929999999997,90.35733,Mirpur,Middle Paikpara
4082.0,"Block C, Bashundhara R-A, Dhaka",40343000,Apartment,4.0,5.0,4427.0,23.75596,90.37065,BashundharaR-A,Block C
4083.0,"Block C, Bashundhara R-A, Dhaka",40343000,Apartment,4.0,5.0,4427.0,23.75596,90.37065,BashundharaR-A,Block C
4084.0,"Kallyanpur, Mirpur, Dhaka",7000000,Apartment,3.0,3.0,1450.0,23.81467,90.37306,Mirpur,Kallyanpur
4085.0,"Block B, Banasree, Dhaka",3500000,Apartment,2.0,2.0,850.0,23.76354,90.4318,Banasree,Block B
4086.0,"Block B, Banasree, Dhaka",7000000,Apartment,3.0,3.0,1300.0,23.76354,90.4318,Banasree,Block B
4087.0,"East Rampura, Rampura, Dhaka",6710000,Apartment,3.0,3.0,1220.0,23.760360000000002,90.41909,Rampura,East Rampura
4088.0,"East Rampura, Rampura, Dhaka",6710000,Apartment,3.0,3.0,1220.0,23.760360000000002,90.41909,Rampura,East Rampura
4089.0,"East Rampura, Rampura, Dhaka",6160000,Apartment,3.0,3.0,1120.0,23.760360000000002,90.41909,Rampura,East Rampura
4090.0,"Khaje Dewan, Lalbagh, Dhaka",5200000,Apartment,3.0,2.0,750.0,23.72085,90.34539000000001,Lalbagh,Khaje Dewan
4091.0,"Section 12, Mirpur, Dhaka",8637500,Apartment,3.0,3.0,1425.0,23.81223,90.35967,Mirpur,Section 12
4092.0,"Section 12, Mirpur, Dhaka",8637500,Apartment,3.0,3.0,1425.0,23.81223,90.35967,Mirpur,Section 12
4093.0,"Section 12, Mirpur, Dhaka",8637500,Apartment,3.0,3.0,1425.0,23.81223,90.35967,Mirpur,Section 12
4094.0,"Section 12, Mirpur, Dhaka",8637500,Apartment,3.0,3.0,1425.0,23.81223,90.35967,Mirpur,Section 12
4095.0,"Section 12, Mirpur, Dhaka",8637500,Apartment,3.0,3.0,1425.0,23.81223,90.35967,Mirpur,Section 12
4096.0,"Section 12, Mirpur, Dhaka",8637500,Apartment,3.0,3.0,1425.0,23.81223,90.35967,Mirpur,Section 12
4097.0,"Block C, Banasree, Dhaka",70500000,Building,20.0,10.0,12000.0,23.76354,90.4318,Banasree,Block C
4098.0,"Ashulia, Savar, Dhaka",2656080,Apartment,2.0,2.0,952.0,23.841520000000003,90.24643,Savar,Ashulia
4099.0,"Ashulia, Savar, Dhaka",2656080,Apartment,2.0,2.0,952.0,23.841520000000003,90.24643,Savar,Ashulia
4100.0,"Tejkunipara, Tejgaon, Dhaka",7500000,Apartment,3.0,3.0,1180.0,23.7921,90.37846,Tejgaon,Tejkunipara
4101.0,"Block C, Banasree, Dhaka",65000000,Building,14.0,10.0,11900.0,23.76354,90.4318,Banasree,Block C
4102.0,"Darussalam, Mirpur, Dhaka",4508000,Apartment,2.0,2.0,980.0,23.7792,90.35374,Mirpur,Darussalam
4103.0,"Madhya Ajampur, Dakshin Khan, Dhaka",4800000,Apartment,3.0,2.0,1100.0,23.851589999999998,90.4151,DakshinKhan,Madhya Ajampur
4104.0,"Section 1, Mirpur, Dhaka",2500000,Apartment,2.0,2.0,620.0,23.81223,90.35967,Mirpur,Section 1
4105.0,"Taltola, Khilgaon, Dhaka",8800000,Apartment,3.0,2.0,1150.0,23.75349,90.42469,Khilgaon,Taltola
4106.0,"Section 12, Mirpur, Dhaka",2800000,Apartment,2.0,2.0,600.0,23.81223,90.35967,Mirpur,Section 12
4107.0,"Section 12, Mirpur, Dhaka",5800000,Apartment,4.0,4.0,1300.0,23.81223,90.35967,Mirpur,Section 12
4108.0,"Road No 9A, Dhanmondi, Dhaka",24500000,Apartment,3.0,4.0,2280.0,23.766289999999998,90.41775,Dhanmondi,Road No 9A
4109.0,"Block J, Banasree, Dhaka",7700000,Apartment,3.0,3.0,1350.0,23.76354,90.4318,Banasree,Block J
4110.0,"Block J, Baridhara, Dhaka",18000000,Apartment,3.0,3.0,2186.0,23.8025,90.42285,Baridhara,Block J
4111.0,"Block J, Baridhara, Dhaka",18000000,Apartment,3.0,3.0,2186.0,23.8025,90.42285,Baridhara,Block J
4112.0,"East Bashabo, Bashabo, Dhaka",6913000,Apartment,3.0,3.0,1210.0,23.7405,90.43472,Bashabo,East Bashabo
4113.0,"East Bashabo, Bashabo, Dhaka",6356500,Apartment,3.0,3.0,1105.0,23.7405,90.43472,Bashabo,East Bashabo
4114.0,"East Bashabo, Bashabo, Dhaka",6913000,Apartment,3.0,3.0,1210.0,23.7405,90.43472,Bashabo,East Bashabo
4115.0,"South Banasree Project, Banasree, Dhaka",4500000,Apartment,2.0,2.0,850.0,23.76354,90.4318,Banasree,South Banasree Project
4116.0,"Section 12, Mirpur, Dhaka",3200000,Apartment,2.0,2.0,700.0,23.81223,90.35967,Mirpur,Section 12
4117.0,"Banasree Main Road, Banasree, Dhaka",7500000,Apartment,3.0,3.0,1300.0,23.80709,90.36837,Banasree,Banasree Main Road
4118.0,"Block D, Bashundhara R-A, Dhaka",17563300,Apartment,3.0,4.0,2229.0,23.81709,90.43238000000001,BashundharaR-A,Block D
4119.0,"Block D, Lalmatia, Dhaka",5950000,Apartment,2.0,2.0,700.0,23.81709,90.43238000000001,Lalmatia,Block D
4120.0,"Ahmed Nagar, Mirpur, Dhaka",4830000,Apartment,3.0,2.0,1150.0,23.81223,90.35967,Mirpur,Ahmed Nagar
4121.0,"West Rampura, Rampura, Dhaka",6800000,Apartment,3.0,2.0,1009.0,23.76748,90.42231,Rampura,West Rampura
4122.0,"Block A, Lalmatia, Dhaka",20677000,Apartment,3.0,3.0,1798.0,23.75669,90.37316,Lalmatia,Block A
4123.0,"Block A, Lalmatia, Dhaka",18848500,Apartment,3.0,3.0,1639.0,23.75669,90.37316,Lalmatia,Block A
4124.0,"Sector 4, Uttara, Dhaka",19639400,Apartment,3.0,4.0,2058.0,23.86846,90.3928,Uttara,Sector 4
4125.0,"Sector 4, Uttara, Dhaka",23980800,Apartment,4.0,3.0,2396.0,23.86846,90.3928,Uttara,Sector 4
4126.0,"Section 12, Mirpur, Dhaka",2500000,Apartment,2.0,2.0,650.0,23.81223,90.35967,Mirpur,Section 12
4127.0,"Sector 10, Uttara, Dhaka",14583900,Apartment,3.0,3.0,1943.0,23.86846,90.3928,Uttara,Sector 10
4128.0,"Block I, Bashundhara R-A, Dhaka",12375000,Apartment,3.0,4.0,1220.0,23.668029999999998,90.43935,BashundharaR-A,Block I
4129.0,"Ashulia, Savar, Dhaka",2656080,Apartment,2.0,2.0,952.0,23.841520000000003,90.24643,Savar,Ashulia
4130.0,"Ashulia, Savar, Dhaka",2656080,Apartment,2.0,2.0,952.0,23.841520000000003,90.24643,Savar,Ashulia
4131.0,"Block I, Bashundhara R-A, Dhaka",12375000,Apartment,3.0,4.0,1220.0,23.668029999999998,90.43935,BashundharaR-A,Block I
4132.0,"Block I, Bashundhara R-A, Dhaka",12375000,Apartment,3.0,4.0,1220.0,23.668029999999998,90.43935,BashundharaR-A,Block I
4133.0,"Block G, Bashundhara R-A, Dhaka",13500000,Apartment,3.0,4.0,1900.0,23.78357,90.40878000000001,BashundharaR-A,Block G
4134.0,"Sector 9, Uttara, Dhaka",10000000,Apartment,3.0,3.0,1500.0,23.86846,90.3928,Uttara,Sector 9
4135.0,"Baitul Aman Housing Society, Adabor, Dhaka",11200000,Apartment,3.0,4.0,1750.0,23.7766,90.36276,Adabor,Baitul Aman Housing Society
4136.0,"Baitul Aman Housing Society, Adabor, Dhaka",11200000,Apartment,3.0,4.0,1750.0,23.7766,90.36276,Adabor,Baitul Aman Housing Society
4137.0,"Malibagh Chowdhury Para, Malibagh, Dhaka",9500000,Apartment,3.0,3.0,1240.0,23.7538,90.41993000000001,Malibagh,Malibagh Chowdhury Para
4138.0,"Dagormora, Savar, Dhaka",3500000,Apartment,2.0,2.0,970.0,23.841520000000003,90.24643,Savar,Dagormora
4139.0,"Kallyanpur, Mirpur, Dhaka",6400000,Apartment,3.0,3.0,1250.0,23.81467,90.37306,Mirpur,Kallyanpur
4140.0,"Elephant Road, New Market, Dhaka",5500000,Apartment,3.0,2.0,1000.0,23.737070000000003,90.38665,NewMarket,Elephant Road
4141.0,"Janata Housing Society, Adabor, Dhaka",7200000,Apartment,2.0,2.0,1028.0,23.80014,90.35599,Adabor,Janata Housing Society
4142.0,"Janata Housing Society, Adabor, Dhaka",7300000,Apartment,2.0,2.0,1053.0,23.80014,90.35599,Adabor,Janata Housing Society
4143.0,"Bangshal Road, Bangshal, Dhaka",8624000,Apartment,3.0,2.0,1120.0,23.766289999999998,90.41775,Bangshal,Bangshal Road
4145.0,"Road No 4, Dhanmondi, Dhaka",43000000,Apartment,4.0,3.0,2720.0,23.78855,90.40080999999999,Dhanmondi,Road No 4
4146.0,"Tejkunipara, Tejgaon, Dhaka",3800000,Apartment,2.0,2.0,700.0,23.7921,90.37846,Tejgaon,Tejkunipara
4147.0,"Gulshan 2, Gulshan, Dhaka",35000000,Apartment,3.0,3.0,2700.0,23.790589999999998,90.42566,Gulshan,Gulshan 2
4148.0,"Block D, Bashundhara R-A, Dhaka",13080000,Apartment,3.0,3.0,1635.0,23.81709,90.43238000000001,BashundharaR-A,Block D
4149.0,"Rajarbag, Bashabo, Dhaka",8000000,Plot,,,2184.0,23.74009,90.43418,Bashabo,Rajarbag
4150.0,"Road No 12A, Dhanmondi, Dhaka",27870000,Apartment,3.0,4.0,2787.0,23.88776,90.38944000000001,Dhanmondi,Road No 12A
4151.0,"Naya Bazar, Bangshal, Dhaka",8450000,Apartment,3.0,2.0,1300.0,23.71378,90.40432,Bangshal,Naya Bazar
4152.0,"Naya Bazar, Bangshal, Dhaka",4764500,Apartment,2.0,1.0,733.0,23.71378,90.40432,Bangshal,Naya Bazar
4153.0,"West Rampura, Rampura, Dhaka",11250000,Apartment,3.0,3.0,1500.0,23.76748,90.42231,Rampura,West Rampura
4154.0,"Uttar Badda, Badda, Dhaka",7800000,Apartment,3.0,3.0,1393.0,23.81501,90.43623000000001,Badda,Uttar Badda
4155.0,"Uttar Badda, Badda, Dhaka",7900000,Apartment,3.0,3.0,1398.0,23.81501,90.43623000000001,Badda,Uttar Badda
4156.0,"Uttar Badda, Badda, Dhaka",7800000,Apartment,3.0,3.0,1393.0,23.81501,90.43623000000001,Badda,Uttar Badda
4157.0,"Uttar Badda, Badda, Dhaka",7900000,Apartment,3.0,3.0,1398.0,23.81501,90.43623000000001,Badda,Uttar Badda
4158.0,"Uttar Badda, Badda, Dhaka",7900000,Apartment,3.0,3.0,1398.0,23.81501,90.43623000000001,Badda,Uttar Badda
4159.0,"South Kafrul Road, Kafrul, Dhaka",8500000,Apartment,3.0,3.0,1550.0,23.766289999999998,90.41775,Kafrul,South Kafrul Road
